position,title
Q108730544,Minister of Foreign Affairs of Northern Cyprus
Q108730544,Ministro de Afari Esterni de Cipro del Nord
Q116158287,Minister of Education
Q116158290,Minister of the Interior
Q116158356,Minister of Transport
Q116158400,Deputy Prime Minister of Northern Cyprus
Q2354210,رؤساء شمال قبرص التركية
Q2354210,رؤساء شمال قبرص التركيه
Q2354210,ليستة رؤسا قبرص الشماليه
Q2354210,ليسته رؤسا قبرص الشماليه
Q2354210,Şimali Kipr Türk Respublikası Prezidenti
Q2354210,Şimali Kipr Türk Respublikası prezidenti
Q2354210,Прэзідэнт Паўночнага Кіпра
Q2354210,Прэзідэнт Турэцкай Рэспублікі Паўночнага Кіпра
Q2354210,president de Xipre del Nord
Q2354210,prezident Severního Kypru
Q2354210,severokyperský prezident
Q2354210,Arlywydd Gogledd Cyprus
Q2354210,Llywydd Gogledd Cyprus
Q2354210,Präsident der Türkischen Republik Nordzypern
Q2354210,Πρόεδρος της Βόρειας Κύπρου
Q2354210,President of Northern Cyprus
Q2354210,Prezidento de Nord-Kipro
Q2354210,Presidente de Chipre Turco
Q2354210,Presidente de la República Turca del Norte de Chipre
Q2354210,Presidente del Norte de Chipre
Q2354210,presidenta de Chipre del Norte
Q2354210,presidente de Chipre del Norte
Q2354210,Pohjois-Kyproksen presidentti
Q2354210,président de Chypre du Nord
Q2354210,Uachtarán Thuaisceart na Cipire
Q2354210,נשיא צפון קפריסין
Q2354210,Észak-Ciprus elnöke
Q2354210,Presiden Siprus Utara
Q2354210,Presidente di Cipro del Nord
Q2354210,北キプロスの大統領
Q2354210,Йыдвел Кипр президентвлӓ
Q2354210,Nord-Kypros' president
Q2354210,prezydent Cypru Północnego
Q2354210,Lista de presidentes da República Turca de Chipre do Norte
Q2354210,Президент Северного Кипра
Q2354210,Президент Турецкой Республики Северного Кипра
Q2354210,Abaperezida ba Shipure y’Amajyaruguru
Q2354210,председник Северног Кипра
Q2354210,Nordcyperns president
Q2354210,Kuzey Kıbrıs Türk Cumhuriyeti Cumhurbaşkanları
Q2354210,Kuzey Kıbrıs Türk Cumhuriyeti Cumhurbaşkanı
Q2354210,Kuzey Kıbrıs cumhurbaşkanı
Q2354210,Президент Північного Кіпру
Q2354210,Presidente de Cipro del Nord
Q2354210,北賽普勒斯土耳其共和國總統
Q2354210,北賽普勒斯總統
Q2354210,北塞浦路斯总统
Q2354210,北赛普勒斯总统
Q2354210,北賽普勒斯總統
Q2354210,北塞浦路斯總統
Q2662165,رئيس وزراء قبرص الشمالية
Q2662165,Төньяҡ Кипр Төрөк Республикаһы премьер-министры
Q2662165,Kentañ Ministr Republik Turk Kiprenez an Norzh
Q2662165,primer ministre de Xipre del Nord
Q2662165,Předseda vlády Severního Kypru
Q2662165,Prif Weinidog Gogledd Cyprus
Q2662165,Πρωθυπουργός της Τουρκικής Δημοκρατίας της Βόρειας Κύπρου
Q2662165,Prime Minister of Northern Cyprus
Q2662165,Prime Minister of Northern Cyprus
Q2662165,Prime Minister of Northern Cyprus
Q2662165,Ĉefministro de Nord-Kipro
Q2662165,primer ministro de Chipre del Norte
Q2662165,primera ministra de Chipre del Norte
Q2662165,Premier ministre de Chypre du Nord
Q2662165,ראש ממשלת צפון קפריסין
Q2662165,Perdana Menteri Siprus Utara
Q2662165,Primo ministro di Cipro del Nord
Q2662165,北キプロスの首相
Q2662165,Ziemeļkipras premjerministrs
Q2662165,Premierzy Cypru Północnego
Q2662165,Премьер-министр Северного Кипра
Q2662165,Премьер-министр Турецкой Республики Северного Кипра
Q2662165,Список премьер-министров Турецкой Республики Северного Кипра
Q2662165,Nordcyperns premiärminister
Q2662165,Kuzey Kıbrıs başbakanı
Q2662165,وزیر اعظم شمالی قبرص
Q2662165,Primo Ministro de Cipro del Nord
Q2662165,北塞浦路斯总理
Q2662165,北賽普勒斯總理
Q2662165,北塞浦路斯总理
Q2662165,北赛普勒斯总理
Q2662165,北賽普勒斯總理
Q2662165,北塞浦路斯總理
Q34927065,membre de l'Assemblea de la República
Q34927065,Member of the Assembly of the Republic
Q34927065,miembro de la Asamblea de la República
Q34927065,депутат Ассамблеи Турецкой Республики Северного Кипра
Q34927065,Menbro de l'Asenblea de ła Repùblega
Q47167922,μέλος της 11ης Συνέλευσης του Ψευδοκράτους
Q47167922,Member of the 11th Parliament of Northern Cyprus
Q47167922,Member of the 11th Parliament of Occupied Cyprus
Q47167922,miembro de la 11.ª Asamblea de la República de Chipre del Norte
Q47167922,Membre de la 11e assemblée de Chypre du Nord
Q47167922,Membro do 11º Parlamento de Chipre do Norte
Q47167922,Menbro de l'11° Parlamento de Cipro del Nord
