wanted,position,positionid,from,start,end
Q19309901,Minister of Foreign Affairs,Q108730544,Q2388336,2016-04-16,2018-02-02
Q19402598,President,Q2354210,Q332476,2010-04-23,2015-04-23
Q6448474,Minister of Foreign Affairs,Q108730544,Q58174,2009-05-04,2013-06-13
Q730602,Prime Minister,Q2662165,Q312245,2004-01-13,2005-04-24
Q2272256,Minister of Foreign Affairs,Q108730544,Q2388336,1998-12-31,2004-07-16
