pageid,title,wikidata,label
45294131,Tahsin Ertuğruloğlu,Q2388336,Tahsin Ertuğruloğlu
60871206,Ersin Tatar,Q6057339,Ersin Tatar
70780747,Ünal Üstel,Q12812869,Ünal Üstel
